ip,timestamp,url,user_agent,label
119.153.250.155,2026-03-01 17:11:58,/article/17,Opera/9.20.(Windows NT 11.0; as-IN) Presto/2.9.169 Version/10.00,1
119.153.250.155,2026-03-01 17:11:59,/article/18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/27.0.882.0 Safari/536.0",1
119.153.250.155,2026-03-01 17:12:00,/article/21,Mozilla/5.0 (Windows 98; sl-SI; rv:1.9.0.20) Gecko/4545-04-09 11:20:11 Firefox/3.8,1
119.153.250.155,2026-03-01 17:12:00,/article/20,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.6.7 (KHTML, like Gecko) Version/4.0 Safari/531.6.7",1
119.153.250.155,2026-03-01 17:12:00,/article/19,Opera/9.36.(Windows 95; ht-HT) Presto/2.9.165 Version/11.00,1
119.153.250.155,2026-03-01 17:12:01,/article/22,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/16.0.829.0 Mobile/69K407 Safari/534.2",1
119.153.250.155,2026-03-01 17:12:01,/article/23,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; rw-RW) AppleWebKit/534.38.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.38.3",1
119.153.250.155,2026-03-01 17:12:02,/article/24,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.28.7 (KHTML, like Gecko) Version/5.0.2 Safari/533.28.7",1
119.153.250.155,2026-03-01 17:12:02,/article/25,Opera/8.79.(Windows 98; Win 9x 4.90; ak-GH) Presto/2.9.169 Version/11.00,1
119.153.250.155,2026-03-01 17:12:03,/article/26,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/15.8r2800.0 Mobile/02M834 Safari/532.2",1
99.28.20.184,2026-03-01 17:12:04,/category/tech,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2 rv:4.0; tig-ER) AppleWebKit/531.16.1 (KHTML, like Gecko) Version/5.1 Safari/531.16.1",0
119.153.250.155,2026-03-01 17:12:04,/article/28,Mozilla/5.0 (Android 11; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0,1
119.153.250.155,2026-03-01 17:12:04,/article/27,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_9) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/37.0.821.0 Safari/534.1",1
119.153.250.155,2026-03-01 17:12:05,/article/29,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/21.0.869.0 Safari/531.2",1
119.153.250.155,2026-03-01 17:12:05,/article/30,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/40.0.840.0 Safari/534.0",1
119.153.250.155,2026-03-01 17:12:05,/article/31,Opera/8.59.(X11; Linux x86_64; sd-IN) Presto/2.9.181 Version/10.00,1
119.153.250.155,2026-03-01 17:12:06,/article/33,Mozilla/5.0 (Windows NT 5.0; fa-IR; rv:1.9.0.20) Gecko/5623-03-19 21:13:25 Firefox/3.6.13,1
119.153.250.155,2026-03-01 17:12:06,/article/32,"Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/50.0.891.0 Safari/536.1",1
119.153.250.155,2026-03-01 17:12:07,/article/34,Mozilla/5.0 (Android 2.2.2; Mobile; rv:33.0) Gecko/33.0 Firefox/33.0,1
119.153.250.155,2026-03-01 17:12:07,/article/35,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0),1
119.153.250.155,2026-03-01 17:12:08,/article/38,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/32.0.865.0 Safari/533.2",1
119.153.250.155,2026-03-01 17:12:08,/article/36,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_8; rv:1.9.2.20) Gecko/6163-01-29 06:04:39 Firefox/3.6.3,1
119.153.250.155,2026-03-01 17:12:08,/article/37,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/42.0.847.0 Safari/531.1",1
119.153.250.155,2026-03-01 17:12:09,/article/39,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),1
119.153.250.155,2026-03-01 17:12:10,/article/40,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; mhr-RU) AppleWebKit/535.15.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.15.7",1
119.153.250.155,2026-03-01 17:12:10,/article/41,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/34.0.847.0 Safari/532.0",1
119.153.250.155,2026-03-01 17:12:11,/article/42,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/13.0.838.0 Safari/535.0",1
119.153.250.155,2026-03-01 17:12:12,/article/43,Mozilla/5.0 (Android 2.3.1; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,1
119.153.250.155,2026-03-01 17:12:13,/article/44,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/38.0.814.0 Safari/532.0",1
119.153.250.155,2026-03-01 17:12:14,/article/47,Mozilla/5.0 (Android 2.3.5; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,1
119.153.250.155,2026-03-01 17:12:14,/article/45,Opera/9.52.(X11; Linux x86_64; hak-TW) Presto/2.9.188 Version/11.00,1
119.153.250.155,2026-03-01 17:12:14,/article/48,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_7 rv:2.0; ja-JP) AppleWebKit/532.33.6 (KHTML, like Gecko) Version/4.1 Safari/532.33.6",1
119.153.250.155,2026-03-01 17:12:14,/article/46,Opera/8.24.(Windows NT 5.1; xh-ZA) Presto/2.9.173 Version/11.00,1
119.153.250.155,2026-03-01 17:12:15,/article/49,"Mozilla/5.0 (Windows 98) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/28.0.834.0 Safari/534.1",1
119.153.250.155,2026-03-01 17:12:16,/article/50,"Mozilla/5.0 (Linux; Android 3.2.6) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/30.0.820.0 Safari/533.1",1
119.153.250.155,2026-03-01 17:12:16,/article/51,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/40.0.886.0 Safari/534.0",1
119.153.250.155,2026-03-01 17:12:17,/article/53,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.0),1
119.153.250.155,2026-03-01 17:12:17,/article/52,Opera/9.44.(X11; Linux x86_64; ka-GE) Presto/2.9.168 Version/12.00,1
119.153.250.155,2026-03-01 17:12:18,/article/54,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.1),1
119.153.250.155,2026-03-01 17:12:19,/article/55,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.18.4 (KHTML, like Gecko) Version/5.0 Safari/532.18.4",1
119.153.250.155,2026-03-01 17:12:20,/article/56,Mozilla/5.0 (Android 6.0; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0,1
119.153.250.155,2026-03-01 17:12:21,/article/59,Mozilla/5.0 (Android 3.0; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,1
119.153.250.155,2026-03-01 17:12:21,/article/57,Opera/8.18.(X11; Linux i686; mn-MN) Presto/2.9.173 Version/12.00,1
119.153.250.155,2026-03-01 17:12:21,/article/58,Opera/8.73.(X11; Linux x86_64; ber-DZ) Presto/2.9.163 Version/12.00,1
119.153.250.155,2026-03-01 17:12:22,/article/61,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/42.0.895.0 Mobile/12W791 Safari/531.0",1
119.153.250.155,2026-03-01 17:12:22,/article/60,Opera/8.35.(X11; Linux i686; bhb-IN) Presto/2.9.162 Version/11.00,1
119.153.250.155,2026-03-01 17:12:23,/article/62,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.47.2 (KHTML, like Gecko) Version/4.0.4 Safari/533.47.2",1
119.153.250.155,2026-03-01 17:12:24,/article/63,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.0),1
119.153.250.155,2026-03-01 17:12:25,/article/64,Opera/9.19.(Windows 98; byn-ER) Presto/2.9.190 Version/10.00,1
119.153.250.155,2026-03-01 17:12:26,/article/65,Opera/9.79.(X11; Linux i686; ru-UA) Presto/2.9.173 Version/10.00,1
119.153.250.155,2026-03-01 17:12:26,/article/66,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.5k5944.0 Mobile/38X641 Safari/534.1",1
119.153.250.155,2026-03-01 17:12:27,/article/69,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),1
119.153.250.155,2026-03-01 17:12:27,/article/67,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ig-NG) AppleWebKit/534.20.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.20.7",1
119.153.250.155,2026-03-01 17:12:27,/article/68,Opera/9.13.(Windows NT 6.2; fil-PH) Presto/2.9.181 Version/11.00,1
119.153.250.155,2026-03-01 17:12:28,/article/71,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8429-12-13 07:01:50 Firefox/13.0,1
119.153.250.155,2026-03-01 17:12:28,/article/70,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; tl-PH) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.21.1",1
119.153.250.155,2026-03-01 17:12:29,/article/73,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.1),1
119.153.250.155,2026-03-01 17:12:29,/article/74,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.50.2 (KHTML, like Gecko) Version/4.0 Safari/533.50.2",1
119.153.250.155,2026-03-01 17:12:29,/article/72,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.0),1
119.153.250.155,2026-03-01 17:12:30,/article/76,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_7 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/29.0.896.0 Mobile/99H229 Safari/533.0",1
119.153.250.155,2026-03-01 17:12:30,/article/75,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_8 rv:4.0; ps-AF) AppleWebKit/533.19.6 (KHTML, like Gecko) Version/5.0 Safari/533.19.6",1
119.153.250.155,2026-03-01 17:12:31,/article/78,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/3.1),1
119.153.250.155,2026-03-01 17:12:31,/article/77,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.7.7 (KHTML, like Gecko) Version/4.0.5 Safari/534.7.7",1
119.153.250.155,2026-03-01 17:12:32,/article/79,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/21.0.828.0 Mobile/48G654 Safari/533.1",1
119.153.250.155,2026-03-01 17:12:33,/article/80,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.0),1
119.153.250.155,2026-03-01 17:12:33,/article/81,Mozilla/5.0 (Android 2.3.3; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,1
119.153.250.155,2026-03-01 17:12:34,/article/83,Opera/9.40.(X11; Linux x86_64; wal-ET) Presto/2.9.165 Version/12.00,1
119.153.250.155,2026-03-01 17:12:34,/article/82,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.23.2 (KHTML, like Gecko) Version/4.0.2 Safari/534.23.2",1
119.153.250.155,2026-03-01 17:12:35,/article/85,Opera/8.21.(X11; Linux x86_64; bg-BG) Presto/2.9.182 Version/10.00,1
119.153.250.155,2026-03-01 17:12:35,/article/84,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.1),1
119.153.250.155,2026-03-01 17:12:36,/article/86,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.1),1
99.28.20.184,2026-03-01 17:12:37,/article/95,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2 rv:4.0; tig-ER) AppleWebKit/531.16.1 (KHTML, like Gecko) Version/5.1 Safari/531.16.1",0
119.153.250.155,2026-03-01 17:12:37,/article/87,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.17.2 (KHTML, like Gecko) Version/4.1 Safari/533.17.2",1
119.153.250.155,2026-03-01 17:12:37,/article/88,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/9829-10-08 08:34:50 Firefox/6.0,1
119.153.250.155,2026-03-01 17:12:38,/article/90,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/31.0.877.0 Mobile/82U998 Safari/536.1",1
119.153.250.155,2026-03-01 17:12:38,/article/91,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/34.0.869.0 Safari/532.0",1
119.153.250.155,2026-03-01 17:12:38,/article/89,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8; rv:1.9.5.20) Gecko/9817-01-06 09:47:47 Firefox/3.8,1
119.153.250.155,2026-03-01 17:12:39,/article/93,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_5) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/23.0.883.0 Safari/534.1",1
119.153.250.155,2026-03-01 17:12:39,/article/92,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_8; rv:1.9.2.20) Gecko/8092-06-28 01:50:55 Firefox/3.6.5,1
119.153.250.155,2026-03-01 17:12:40,/article/95,Opera/8.73.(Windows 98; Win 9x 4.90; shs-CA) Presto/2.9.169 Version/11.00,1
119.153.250.155,2026-03-01 17:12:40,/article/94,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.1),1
119.153.250.155,2026-03-01 17:12:41,/article/96,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.1.2 (KHTML, like Gecko) Version/5.0 Safari/534.1.2",1
119.153.250.155,2026-03-01 17:12:41,/article/97,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/53.0.810.0 Safari/531.2",1
119.153.250.155,2026-03-01 17:12:42,/article/98,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0),1
119.153.250.155,2026-03-01 17:12:43,/article/99,Opera/9.55.(X11; Linux i686; kl-GL) Presto/2.9.188 Version/10.00,1
119.153.250.155,2026-03-01 17:12:44,/article/100,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1),1
119.153.250.155,2026-03-01 17:12:45,/article/101,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_7 rv:6.0; ve-ZA) AppleWebKit/534.44.7 (KHTML, like Gecko) Version/5.0.4 Safari/534.44.7",1
119.153.250.155,2026-03-01 17:12:46,/article/102,Mozilla/5.0 (Android 2.3.7; Mobile; rv:12.0) Gecko/12.0 Firefox/12.0,1
119.153.250.155,2026-03-01 17:12:46,/article/103,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; es-CR) AppleWebKit/533.2.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6533.2.6",1
119.153.250.155,2026-03-01 17:12:47,/article/105,"Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/54.0.890.0 Safari/531.0",1
119.153.250.155,2026-03-01 17:12:47,/article/104,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/33.0.844.0 Safari/532.1",1
119.153.250.155,2026-03-01 17:12:48,/article/107,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.1),1
119.153.250.155,2026-03-01 17:12:48,/article/106,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/29.0.812.0 Safari/532.1",1
119.153.250.155,2026-03-01 17:12:49,/article/108,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0),1
119.153.250.155,2026-03-01 17:12:50,/article/109,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6 rv:2.0; ak-GH) AppleWebKit/535.50.4 (KHTML, like Gecko) Version/4.0 Safari/535.50.4",1
119.153.250.155,2026-03-01 17:12:51,/article/111,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; lt-LT) AppleWebKit/534.28.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.28.2",1
119.153.250.155,2026-03-01 17:12:51,/article/110,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_9) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/51.0.867.0 Safari/534.0",1
119.153.250.155,2026-03-01 17:12:52,/article/113,Opera/8.70.(X11; Linux i686; cv-RU) Presto/2.9.176 Version/10.00,1
119.153.250.155,2026-03-01 17:12:52,/article/112,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/42.0.841.0 Mobile/53K931 Safari/535.0",1
119.153.250.155,2026-03-01 17:12:53,/article/114,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/55.0.843.0 Safari/534.2",1
119.153.250.155,2026-03-01 17:12:54,/article/118,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3; rv:1.9.3.20) Gecko/4069-06-05 14:56:27 Firefox/4.0,1
119.153.250.155,2026-03-01 17:12:54,/article/117,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0),1
119.153.250.155,2026-03-01 17:12:54,/article/116,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.0),1
119.153.250.155,2026-03-01 17:12:54,/article/115,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5162-06-13 15:28:41 Firefox/3.6.1,1
119.153.250.155,2026-03-01 17:12:55,/article/120,Opera/8.53.(Windows NT 5.1; mag-IN) Presto/2.9.183 Version/11.00,1
119.153.250.155,2026-03-01 17:12:55,/article/119,Opera/8.22.(Windows 98; Win 9x 4.90; quz-PE) Presto/2.9.161 Version/11.00,1
119.153.250.155,2026-03-01 17:12:56,/article/121,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/31.0.847.0 Safari/533.0",1
119.153.250.155,2026-03-01 17:12:57,/article/124,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/44.0.854.0 Mobile/52F364 Safari/532.0",1
119.153.250.155,2026-03-01 17:12:57,/article/125,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3 rv:2.0; cy-GB) AppleWebKit/533.5.2 (KHTML, like Gecko) Version/5.0 Safari/533.5.2",1
119.153.250.155,2026-03-01 17:12:57,/article/123,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_4; rv:1.9.4.20) Gecko/3641-06-07 20:44:59 Firefox/5.0,1
119.153.250.155,2026-03-01 17:12:57,/article/122,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/5.1),1
119.153.250.155,2026-03-01 17:12:58,/article/126,Opera/9.72.(Windows NT 4.0; or-IN) Presto/2.9.179 Version/10.00,1
119.153.250.155,2026-03-01 17:12:58,/article/128,Opera/8.56.(X11; Linux i686; sv-SE) Presto/2.9.160 Version/11.00,1
119.153.250.155,2026-03-01 17:12:58,/article/127,"Mozilla/5.0 (Linux; Android 12.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/28.0.879.0 Safari/535.0",1
119.153.250.155,2026-03-01 17:12:59,/article/129,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; pa-PK) AppleWebKit/534.19.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.19.1",1
119.153.250.155,2026-03-01 17:13:00,/article/130,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/48.0.806.0 Safari/535.0",1
119.153.250.155,2026-03-01 17:13:01,/article/131,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/26.0.806.0 Safari/535.0",1
119.153.250.155,2026-03-01 17:13:02,/article/132,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/40.0.899.0 Safari/535.1",1
119.153.250.155,2026-03-01 17:13:02,/article/133,Mozilla/5.0 (Windows NT 5.01; ckb-IQ; rv:1.9.0.20) Gecko/4587-07-23 14:55:53 Firefox/3.8,1
119.153.250.155,2026-03-01 17:13:03,/article/134,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_4) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/62.0.815.0 Safari/531.0",1
99.28.20.184,2026-03-01 17:13:04,/category/tech,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2 rv:4.0; tig-ER) AppleWebKit/531.16.1 (KHTML, like Gecko) Version/5.1 Safari/531.16.1",0
119.153.250.155,2026-03-01 17:13:04,/article/135,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/9326-04-20 02:31:40 Firefox/3.8,1
119.153.250.155,2026-03-01 17:13:05,/article/137,Opera/8.35.(Windows 98; Win 9x 4.90; so-DJ) Presto/2.9.172 Version/10.00,1
119.153.250.155,2026-03-01 17:13:05,/article/136,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.0),1
119.153.250.155,2026-03-01 17:13:06,/article/138,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; or-IN) AppleWebKit/533.2.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.2.5",1
119.153.250.155,2026-03-01 17:13:07,/article/141,Opera/8.20.(Windows NT 6.2; sl-SI) Presto/2.9.167 Version/11.00,1
119.153.250.155,2026-03-01 17:13:07,/article/140,Opera/9.15.(Windows NT 6.1; cy-GB) Presto/2.9.164 Version/11.00,1
119.153.250.155,2026-03-01 17:13:07,/article/139,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_8 rv:4.0; ht-HT) AppleWebKit/534.15.5 (KHTML, like Gecko) Version/4.0 Safari/534.15.5",1
119.153.250.155,2026-03-01 17:13:08,/article/142,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ar-KM) AppleWebKit/535.5.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.5.3",1
119.153.250.155,2026-03-01 17:13:09,/article/143,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0),1
119.153.250.155,2026-03-01 17:13:10,/article/145,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/39.0.837.0 Safari/532.2",1
119.153.250.155,2026-03-01 17:13:10,/article/144,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_9) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/57.0.802.0 Safari/535.0",1
119.153.250.155,2026-03-01 17:13:11,/article/146,Opera/9.10.(X11; Linux x86_64; it-IT) Presto/2.9.171 Version/12.00,1
119.153.250.155,2026-03-01 17:13:12,/article/147,Mozilla/5.0 (Android 2.0.1; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,1
119.153.250.155,2026-03-01 17:13:12,/article/148,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/41.0.838.0 Mobile/59Z169 Safari/532.2",1
119.153.250.155,2026-03-01 17:13:13,/article/149,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/4.1),1
119.153.250.155,2026-03-01 17:13:13,/article/150,Opera/8.24.(Windows NT 6.0; iu-CA) Presto/2.9.171 Version/11.00,1
119.153.250.155,2026-03-01 17:13:14,/article/151,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.23.6 (KHTML, like Gecko) Version/4.1 Safari/533.23.6",1
119.153.250.155,2026-03-01 17:13:14,/article/152,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.19.6 (KHTML, like Gecko) Version/5.0.3 Safari/534.19.6",1
119.153.250.155,2026-03-01 17:13:15,/article/153,Opera/8.17.(X11; Linux x86_64; de-DE) Presto/2.9.163 Version/10.00,1
119.153.250.155,2026-03-01 17:13:16,/article/154,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.0),1
119.153.250.155,2026-03-01 17:13:16,/article/155,Opera/9.13.(Windows 98; ca-IT) Presto/2.9.182 Version/10.00,1
119.153.250.155,2026-03-01 17:13:17,/article/156,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.0),1
119.153.250.155,2026-03-01 17:13:18,/article/157,Mozilla/5.0 (Windows 98; or-IN; rv:1.9.0.20) Gecko/4820-01-31 19:15:07 Firefox/3.8,1
119.153.250.155,2026-03-01 17:13:18,/article/158,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.1),1
119.153.250.155,2026-03-01 17:13:19,/article/160,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/41.0.879.0 Safari/533.1",1
119.153.250.155,2026-03-01 17:13:19,/article/159,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_9; rv:1.9.6.20) Gecko/6419-11-13 03:33:07 Firefox/3.6.9,1
119.153.250.155,2026-03-01 17:13:20,/article/161,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.1),1
119.153.250.155,2026-03-01 17:13:21,/article/162,Opera/8.46.(Windows NT 4.0; sr-RS) Presto/2.9.169 Version/12.00,1
119.153.250.155,2026-03-01 17:13:21,/article/163,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/25.0.898.0 Safari/536.2",1
119.153.250.155,2026-03-01 17:13:21,/article/164,Opera/8.93.(Windows NT 4.0; mr-IN) Presto/2.9.161 Version/12.00,1
119.153.250.155,2026-03-01 17:13:22,/article/165,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.1),1
119.153.250.155,2026-03-01 17:13:23,/article/166,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.43.3 (KHTML, like Gecko) Version/4.0 Safari/533.43.3",1
